ticket_id,cliente_id,data_abertura,canal,categoria,prioridade,tempo_resposta_horas,tempo_resolucao_horas,satisfacao_cliente
TCK-03342,CLI-056,2026-06-02,email,bug,critica,"1,41",5.656856541770377,5.0
TCK-03343,CLI-018,2026-06-02,telefone,bug,media,"7,51",15.275273898652365,
TCK-03344,CLI-112,2026-06-02,email,bug,baixa,"0,90",4.884722089702415,5.0
TCK-03345,CLI-097,2026-06-02,email,cobranca,media,"4,72",12.323157424954251,5.0
TCK-03346,CLI-137,2026-06-02,chat,duvida_de_uso,critica,"1,10",3.7339676093467737,4.0
TCK-03347,CLI-109,2026-06-02,email,cobranca,media,"1,30",3.8297220776097896,4.0
TCK-03348,CLI-024,2026-06-02,chat,bug,media,"1,49",6.4569112259822905,
TCK-03349,CLI-022,2026-06-02,email,duvida_de_uso,media,"3,91",11.271898165797799,3.0
TCK-03350,CLI-141,2026-06-02,email,elogio,baixa,"1,57",9.05463426011438,5.0
TCK-03351,CLI-029,2026-06-02,email,bug,baixa,"1,10",5.982166031839249,5.0
TCK-03352,CLI-169,2026-06-02,email,duvida_de_uso,media,"0,63",2.3276002129195543,5.0
TCK-03353,CLI-020,2026-06-02,telefone,bug,alta,"10,49",24.94484594923228,3.0
TCK-03354,CLI-132,2026-06-03,chat,bug,alta,"3,00",9.98023211130437,5.0
TCK-03355,CLI-176,2026-06-03,chat,duvida_de_uso,baixa,"1,17",2.0987449336250044,5.0
TCK-03356,CLI-080,2026-06-03,email,bug,media,"5,18",10.77579427084618,4.0
TCK-03357,CLI-011,2026-06-03,chat,duvida_de_uso,baixa,"2,33",6.4533579652621365,5.0
TCK-03358,CLI-158,2026-06-03,email,elogio,media,,15.603631063283537,3.0
TCK-03359,CLI-034,2026-06-03,email,bug,alta,"3,20",5.199496869226129,4.0
TCK-03360,CLI-095,2026-06-03,chat,bug,baixa,"4,26",10.487192484143383,3.0
TCK-03361,CLI-178,2026-06-03,chat,cobranca,alta,,6.547836519330109,4.0
TCK-03362,CLI-135,2026-06-03,chat,duvida_de_uso,media,"2,64",3.5047705230668615,4.0
TCK-03363,CLI-009,2026-06-03,telefone,cobranca,alta,,16.348641888127162,4.0
TCK-03364,CLI-148,2026-06-03,telefone,bug,alta,"4,57",12.518498821684474,4.0
TCK-03365,CLI-030,2026-06-03,email,duvida_de_uso,alta,"12,68",24.55205285611929,
TCK-03366,CLI-135,2026-06-03,email,elogio,alta,"6,22",12.465435008857881,4.0
TCK-03367,CLI-112,2026-06-03,email,bug,alta,"5,12",10.914819770720829,5.0
TCK-03368,CLI-052,2026-06-03,chat,cobranca,media,"1,71",2.070943009132475,
TCK-03369,CLI-077,2026-06-03,telefone,duvida_de_uso,baixa,"4,47",10.563548582397392,
TCK-03370,CLI-022,2026-06-03,telefone,cobranca,baixa,"8,53",18.676765681499173,4.0
TCK-03371,CLI-178,2026-06-04,email,bug,alta,"2,57",5.78936671260913,5.0
TCK-03372,CLI-043,2026-06-04,telefone,duvida_de_uso,baixa,"1,78",7.654744294255535,5.0
TCK-03373,CLI-056,2026-06-04,chat,bug,critica,"1,55",5.9377707290677995,4.0
TCK-03374,CLI-091,2026-06-04,telefone,elogio,media,"2,47",7.82891081445797,5.0
TCK-03375,CLI-122,2026-06-04,chat,bug,alta,"3,38",8.474652399678689,
TCK-03376,CLI-091,2026-06-04,email,bug,media,"11,71",25.18380432969065,3.0
TCK-03377,CLI-091,2026-06-04,email,cobranca,critica,"0,94",6.635308682917325,4.0
TCK-03378,CLI-105,2026-06-04,telefone,bug,baixa,"3,96",9.522709022038741,4.0
TCK-03379,CLI-155,2026-06-04,email,duvida_de_uso,media,"1,58",6.983195911129152,5.0
TCK-03380,CLI-072,2026-06-04,email,bug,alta,"4,87",12.915356245520087,5.0
TCK-03381,CLI-150,2026-06-04,email,duvida_de_uso,baixa,"5,29",13.140797716207475,5.0
TCK-03382,CLI-142,2026-06-04,email,bug,baixa,"2,48",9.971437378916406,5.0
TCK-03383,CLI-173,2026-06-04,telefone,duvida_de_uso,alta,"5,74",12.23857627282989,4.0
TCK-03384,CLI-165,2026-06-04,email,duvida_de_uso,alta,"2,15",6.228878024009154,5.0
TCK-03385,CLI-144,2026-06-04,email,bug,baixa,"2,14",5.690225486535361,4.0
TCK-03386,CLI-045,2026-06-04,chat,bug,media,"1,12",6.107811205591517,4.0
TCK-03387,CLI-140,2026-06-04,chat,bug,baixa,"1,56",5.400057708613371,4.0
TCK-03388,CLI-133,2026-06-04,email,cobranca,baixa,"3,68",8.57149461186075,4.0
TCK-03389,CLI-053,2026-06-04,email,bug,media,"3,37",11.562691299313439,4.0
TCK-03390,CLI-123,2026-06-04,email,bug,baixa,"4,24",13.341254347608414,3.0
TCK-03391,CLI-046,2026-06-04,email,bug,media,"5,53",12.465235593120882,3.0
TCK-03392,CLI-095,2026-06-04,email,duvida_de_uso,baixa,"4,28",8.650645333276602,
TCK-03393,CLI-144,2026-06-04,email,cobranca,alta,"10,36",24.435335434080045,3.0
TCK-03394,CLI-034,2026-06-04,chat,duvida_de_uso,media,"2,33",7.8949605094473005,4.0
TCK-03395,CLI-061,2026-06-04,telefone,cobranca,baixa,"6,45",15.241681515764368,4.0
TCK-03396,CLI-144,2026-06-04,telefone,cobranca,critica,"0,82",4.627191131238438,
TCK-03397,CLI-082,2026-06-05,email,cobranca,alta,"4,24",9.427683881137831,5.0
TCK-03398,CLI-173,2026-06-05,email,cobranca,baixa,,8.394142523237228,4.0
TCK-03399,CLI-002,2026-06-05,telefone,bug,critica,"3,11",9.614382006455472,4.0
TCK-03400,CLI-130,2026-06-05,chat,elogio,baixa,"5,05",11.411367714167346,3.0
TCK-03401,CLI-147,2026-06-05,chat,cobranca,baixa,"7,80",17.69739334046607,3.0
TCK-03402,CLI-166,2026-06-05,email,duvida_de_uso,media,"5,57",13.052846231429497,4.0
TCK-03403,CLI-029,2026-06-05,email,bug,baixa,"0,62",2.538960620316356,5.0
TCK-03404,CLI-178,2026-06-05,chat,bug,alta,"1,42",7.991401035030265,5.0
TCK-03405,CLI-071,2026-06-05,chat,duvida_de_uso,media,"0,58",4.941694775869304,4.0
TCK-03406,CLI-064,2026-06-05,email,duvida_de_uso,alta,"4,16",10.97512574348695,4.0
TCK-03407,CLI-064,2026-06-05,telefone,cobranca,baixa,"5,07",12.964451130486422,4.0
TCK-03408,CLI-115,2026-06-05,chat,duvida_de_uso,baixa,"0,45",1.1132601367686625,5.0
TCK-03409,CLI-119,2026-06-05,chat,duvida_de_uso,media,"5,66",12.443479953114164,3.0
TCK-03410,CLI-086,2026-06-05,email,bug,baixa,"1,28",3.016231521564012,5.0
TCK-03411,CLI-013,2026-06-05,chat,bug,critica,,8.482935072917419,4.0
TCK-03412,CLI-178,2026-06-05,chat,bug,alta,"5,57",13.523553152787933,
TCK-03413,CLI-040,2026-06-05,email,cobranca,alta,"4,22",10.799972657633473,
TCK-03414,CLI-017,2026-06-05,chat,duvida_de_uso,alta,"1,22",6.96136788024457,
TCK-03415,CLI-108,2026-06-05,chat,elogio,baixa,"1,16",2.8369191747943923,3.0
TCK-03416,CLI-075,2026-06-05,telefone,cobranca,baixa,"4,30",9.542175108728124,
TCK-03417,CLI-111,2026-06-05,email,cobranca,media,"6,46",15.24861405537336,5.0
TCK-03418,CLI-158,2026-06-05,telefone,duvida_de_uso,alta,"4,78",11.998323496004438,5.0
TCK-03419,CLI-018,2026-06-05,chat,cobranca,media,"1,13",3.0693835412971406,5.0
TCK-03420,CLI-052,2026-06-06,email,elogio,baixa,,10.696113480105993,4.0
TCK-03421,CLI-093,2026-06-06,email,cobranca,alta,,8.31842437930515,5.0
TCK-03422,CLI-142,2026-06-06,email,bug,baixa,"1,65",6.611671003460005,
TCK-03423,CLI-109,2026-06-06,email,cobranca,media,"1,57",3.568231103864743,4.0
TCK-03424,CLI-069,2026-06-06,chat,bug,baixa,"1,64",6.18874767128801,
TCK-03425,CLI-110,2026-06-06,chat,bug,media,"2,13",7.347503294103392,4.0
TCK-03426,CLI-177,2026-06-06,email,cobranca,media,"3,88",9.572644239023873,4.0
TCK-03427,CLI-087,2026-06-06,telefone,cobranca,alta,"4,60",13.291927540980918,4.0
TCK-03428,CLI-160,2026-06-06,email,bug,alta,"1,99",6.403786267727512,
TCK-03429,CLI-141,2026-06-06,chat,bug,baixa,"2,17",10.056261870757236,
TCK-03430,CLI-055,2026-06-06,telefone,cobranca,alta,,11.299008687932522,5.0
TCK-03431,CLI-045,2026-06-06,telefone,bug,alta,"7,91",17.65089706326473,4.0
TCK-03432,CLI-139,2026-06-06,chat,bug,alta,"0,46",5.212662186935463,4.0
TCK-03433,CLI-038,2026-06-06,chat,cobranca,critica,"0,61",6.395228594955519,4.0
TCK-03434,CLI-061,2026-06-06,email,cobranca,alta,"5,37",14.022595535679436,4.0
TCK-03435,CLI-043,2026-06-06,email,duvida_de_uso,baixa,"5,78",13.28994487463193,3.0
TCK-03436,CLI-110,2026-06-07,email,duvida_de_uso,media,"5,39",11.713034098398579,4.0
TCK-03437,CLI-053,2026-06-07,email,bug,media,"5,35",10.947390488725217,3.0
TCK-03438,CLI-119,2026-06-07,email,bug,media,"0,85",0.8764949457106823,5.0
TCK-03439,CLI-169,2026-06-07,email,cobranca,critica,"11,72",24.355932851882752,2.0
TCK-03440,CLI-150,2026-06-07,telefone,cobranca,media,"7,31",15.573346301316656,4.0
TCK-03441,CLI-171,2026-06-07,telefone,bug,media,"0,87",4.061746401802472,4.0
TCK-03442,CLI-005,2026-06-07,telefone,bug,critica,"2,95",9.851126974349732,4.0
TCK-03443,CLI-082,2026-06-07,chat,bug,alta,"1,69",5.876416908962208,4.0
TCK-03444,CLI-040,2026-06-07,email,bug,baixa,"3,36",11.885888671592058,3.0
TCK-03445,CLI-166,2026-06-07,email,bug,critica,"2,54",6.711234852268728,3.0
TCK-03446,CLI-129,2026-06-07,chat,bug,media,"0,83",3.0294404377658615,5.0
TCK-03447,CLI-058,2026-06-07,chat,cobranca,media,"2,41",5.4455627776992,4.0
TCK-03448,CLI-102,2026-06-07,email,bug,media,"8,26",18.951501271940845,3.0
TCK-03449,CLI-109,2026-06-07,chat,cobranca,critica,"1,49",7.4028546698271125,5.0
TCK-03450,CLI-090,2026-06-07,chat,duvida_de_uso,baixa,"2,74",7.042142608716574,4.0
TCK-03451,CLI-086,2026-06-07,email,cobranca,media,"3,43",7.582283998196447,4.0
TCK-03452,CLI-010,2026-06-07,email,elogio,alta,"5,35",14.922714591927193,
TCK-03453,CLI-082,2026-06-07,email,duvida_de_uso,alta,"3,20",6.5904686043172225,5.0
TCK-03454,CLI-063,2026-06-07,chat,bug,baixa,"1,31",6.877387726181351,4.0
TCK-03455,CLI-148,2026-06-07,telefone,cobranca,baixa,"2,59",6.806218919139082,5.0
TCK-03456,CLI-156,2026-06-07,chat,bug,critica,"4,83",12.28374023410106,4.0
TCK-03457,CLI-136,2026-06-07,chat,bug,alta,"2,26",8.684486581436609,3.0
TCK-03458,CLI-006,2026-06-07,telefone,bug,media,"3,68",10.33085138441533,
TCK-03459,CLI-152,2026-06-07,email,cobranca,media,"7,88",16.732250621374497,4.0
TCK-03460,CLI-072,2026-06-07,chat,bug,media,"5,32",14.675561154484203,4.0
TCK-03461,CLI-075,2026-06-07,chat,duvida_de_uso,alta,"0,20",3.798338674780919,5.0
TCK-03462,CLI-171,2026-06-07,chat,duvida_de_uso,media,"0,63",9.650215889694415,4.0
TCK-03463,CLI-157,2026-06-07,email,cobranca,alta,"6,37",11.900752479995706,5.0
TCK-03464,CLI-010,2026-06-08,telefone,bug,baixa,"3,90",7.439387576283991,5.0
TCK-03465,CLI-065,2026-06-08,telefone,cobranca,alta,,20.5009314847641,4.0
TCK-03466,CLI-135,2026-06-08,email,cobranca,baixa,"0,78",4.347596698038018,5.0
TCK-03467,CLI-097,2026-06-08,email,duvida_de_uso,alta,"4,33",11.974644434270882,4.0
TCK-03468,CLI-047,2026-06-08,email,duvida_de_uso,baixa,"5,55",11.333525299030505,3.0
TCK-03469,CLI-095,2026-06-08,chat,cobranca,baixa,"1,71",6.16446193934171,4.0
TCK-03470,CLI-156,2026-06-08,chat,cobranca,baixa,"3,67",10.289790754113207,4.0
TCK-03471,CLI-041,2026-06-08,email,duvida_de_uso,baixa,"6,45",13.79691333109042,
TCK-03472,CLI-135,2026-06-08,telefone,bug,media,"3,46",9.582600721319634,4.0
TCK-03473,CLI-133,2026-06-08,email,bug,alta,"3,29",6.871271730228738,5.0
TCK-03474,CLI-160,2026-06-08,chat,bug,alta,"4,13",11.032669464890567,3.0
TCK-03475,CLI-054,2026-06-08,email,bug,media,"4,27",12.845900054598234,5.0
TCK-03476,CLI-039,2026-06-08,chat,bug,media,"3,17",6.8452793846565925,3.0
TCK-03477,CLI-099,2026-06-08,chat,bug,media,"2,55",5.64218622436805,4.0
TCK-03478,CLI-096,2026-06-08,email,cobranca,alta,"4,09",12.153555623820065,5.0
TCK-03479,CLI-074,2026-06-08,email,cobranca,baixa,"3,28",6.928981918157891,4.0
TCK-03480,CLI-141,2026-06-08,telefone,cobranca,media,"5,53",14.212481627568945,5.0
TCK-03481,CLI-144,2026-06-08,chat,duvida_de_uso,baixa,,5.072176479730842,
TCK-03482,CLI-045,2026-06-08,telefone,duvida_de_uso,baixa,"0,82",3.8421369231155786,5.0
TCK-03483,CLI-144,2026-06-08,chat,bug,media,"2,20",9.163794215630478,4.0
TCK-03484,CLI-042,2026-06-09,chat,cobranca,baixa,"5,39",14.095713147410311,
TCK-03485,CLI-074,2026-06-09,email,bug,baixa,"4,27",11.105758498129713,5.0
TCK-03486,CLI-005,2026-06-09,chat,duvida_de_uso,alta,"1,83",3.065378228878727,4.0
TCK-03487,CLI-062,2026-06-09,email,elogio,baixa,"2,75",9.01920230650001,3.0
TCK-03488,CLI-173,2026-06-09,email,cobranca,media,"2,61",6.0864822253471935,4.0
TCK-03489,CLI-080,2026-06-09,email,bug,media,,3.027927076155138,5.0
TCK-03490,CLI-128,2026-06-09,email,cobranca,alta,"8,16",17.70524568065349,3.0
TCK-03491,CLI-020,2026-06-09,telefone,bug,alta,"2,40",10.159616882206663,
TCK-03492,CLI-115,2026-06-09,telefone,bug,baixa,"3,72",9.320127306847532,5.0
TCK-03493,CLI-067,2026-06-09,chat,bug,alta,"1,75",4.008488614932517,
TCK-03494,CLI-134,2026-06-09,email,bug,media,"2,07",8.938486865461282,4.0
TCK-03495,CLI-168,2026-06-09,telefone,cobranca,baixa,"8,45",19.29128480067904,3.0
TCK-03496,CLI-096,2026-06-09,chat,duvida_de_uso,alta,"0,86",5.693532412584604,4.0
TCK-03497,CLI-019,2026-06-09,email,bug,alta,"5,66",15.426648984918414,3.0
TCK-03498,CLI-086,2026-06-09,chat,elogio,media,"0,57",6.609983436633444,4.0
TCK-03499,CLI-023,2026-06-09,chat,duvida_de_uso,media,"1,98",5.22742641253515,5.0
TCK-03500,CLI-081,2026-06-09,email,duvida_de_uso,baixa,"7,66",14.708817176286267,4.0
TCK-03501,CLI-012,2026-06-10,chat,duvida_de_uso,media,"1,51",6.985002960544209,4.0
TCK-03502,CLI-116,2026-06-10,chat,duvida_de_uso,critica,"3,19",8.346380691669927,3.0
TCK-03503,CLI-056,2026-06-10,email,duvida_de_uso,media,"2,43",7.1109967766166795,5.0
TCK-03504,CLI-037,2026-06-10,email,duvida_de_uso,critica,"2,85",6.443707388917299,4.0
TCK-03505,CLI-004,2026-06-10,chat,cobranca,baixa,"3,72",10.570945993602527,4.0
TCK-03506,CLI-160,2026-06-10,chat,bug,alta,"3,24",9.434720549961558,4.0
TCK-03507,CLI-151,2026-06-10,telefone,duvida_de_uso,critica,"9,05",19.056907556804074,4.0
TCK-03508,CLI-147,2026-06-10,telefone,bug,alta,"2,51",5.437642213485712,5.0
TCK-03509,CLI-011,2026-06-10,chat,cobranca,baixa,"2,82",9.896094474400561,4.0
TCK-03510,CLI-063,2026-06-10,chat,bug,media,,7.576991647733711,4.0
TCK-03511,CLI-175,2026-06-10,chat,bug,baixa,"2,88",9.861760172865115,5.0
TCK-03512,CLI-105,2026-06-10,chat,elogio,media,"4,36",7.693935813201977,3.0
TCK-03513,CLI-024,2026-06-10,email,duvida_de_uso,critica,"2,16",6.97603704664291,5.0
TCK-03514,CLI-026,2026-06-10,chat,bug,media,"2,74",6.8618733841760085,5.0
TCK-03515,CLI-048,2026-06-10,chat,bug,baixa,"5,03",12.104665446485393,3.0
TCK-03516,CLI-176,2026-06-10,chat,duvida_de_uso,baixa,"2,33",8.61145232799504,3.0
TCK-03517,CLI-031,2026-06-10,telefone,elogio,media,"6,17",14.655548504657652,4.0
TCK-03518,CLI-163,2026-06-10,chat,duvida_de_uso,media,"0,33",3.6260781939572793,5.0
TCK-03519,CLI-123,2026-06-10,email,bug,baixa,"4,02",10.250090737710815,3.0
TCK-03520,CLI-166,2026-06-10,email,duvida_de_uso,alta,"2,63",5.394954875205469,5.0
TCK-03521,CLI-149,2026-06-10,email,duvida_de_uso,baixa,"5,34",11.253680166016661,4.0
TCK-03522,CLI-060,2026-06-10,email,bug,media,,12.949204897812825,4.0
TCK-03523,CLI-150,2026-06-11,chat,cobranca,media,"1,12",4.250568461766397,4.0
TCK-03524,CLI-031,2026-06-11,email,bug,baixa,"1,06",6.621570041994406,5.0
TCK-03525,CLI-053,2026-06-11,email,cobranca,media,"11,99",25.826378036622444,3.0
TCK-03526,CLI-039,2026-06-11,email,cobranca,alta,"4,86",13.062663193629167,5.0
TCK-03527,CLI-024,2026-06-11,chat,bug,media,"2,86",8.656083820836827,5.0
TCK-03528,CLI-017,2026-06-11,chat,cobranca,alta,"1,27",4.626428362432517,4.0
TCK-03529,CLI-034,2026-06-11,email,cobranca,media,"2,92",8.02551030516964,4.0
TCK-03530,CLI-022,2026-06-11,email,duvida_de_uso,baixa,"8,44",19.154016682469646,4.0
TCK-03531,CLI-069,2026-06-11,email,duvida_de_uso,critica,"3,95",6.912704132953346,5.0
TCK-03532,CLI-013,2026-06-11,email,bug,critica,"8,64",20.408970432127866,3.0
TCK-03533,CLI-012,2026-06-11,email,bug,baixa,"4,87",11.01586315328262,4.0
TCK-03534,CLI-179,2026-06-11,email,cobranca,critica,"7,41",16.20400473566638,4.0
TCK-03535,CLI-016,2026-06-11,email,bug,alta,"0,51",3.7959568268279837,5.0
TCK-03536,CLI-014,2026-06-11,telefone,bug,baixa,"2,01",6.567184756045925,4.0
TCK-03537,CLI-006,2026-06-11,chat,duvida_de_uso,media,"2,33",5.23224686231865,4.0
TCK-03538,CLI-024,2026-06-11,telefone,bug,baixa,"3,11",8.827094764035293,5.0
TCK-03539,CLI-096,2026-06-11,email,cobranca,media,"5,36",13.548064748830761,4.0
TCK-03540,CLI-149,2026-06-11,email,cobranca,critica,"1,06",1.84730551869505,
TCK-03541,CLI-133,2026-06-11,telefone,cobranca,media,"1,08",3.0010800319392033,5.0
TCK-03542,CLI-105,2026-06-11,email,bug,media,,13.747382615221738,3.0
TCK-03543,CLI-016,2026-06-11,chat,duvida_de_uso,baixa,,11.833609771392977,4.0
TCK-03544,CLI-140,2026-06-11,telefone,cobranca,media,"2,90",8.676379192554169,4.0
TCK-03545,CLI-007,2026-06-11,chat,duvida_de_uso,alta,"5,54",11.942982365062775,4.0
TCK-03546,CLI-114,2026-06-12,email,cobranca,baixa,"10,67",23.2790846054195,3.0
TCK-03547,CLI-074,2026-06-12,chat,duvida_de_uso,media,"2,16",5.089590528625842,5.0
TCK-03548,CLI-159,2026-06-12,email,bug,media,"2,82",7.878861188995668,5.0
TCK-03549,CLI-056,2026-06-12,email,bug,alta,"2,33",5.241267746884901,4.0
TCK-03550,CLI-115,2026-06-12,email,cobranca,alta,"2,00",6.3613535281739555,4.0
TCK-03551,CLI-080,2026-06-12,telefone,bug,alta,"5,95",12.170810166576691,3.0
TCK-03552,CLI-094,2026-06-12,chat,cobranca,media,"1,08",6.0712023541998565,5.0
TCK-03553,CLI-169,2026-06-12,email,duvida_de_uso,media,,6.394824520629403,4.0
TCK-03554,CLI-129,2026-06-12,email,bug,alta,"1,93",5.610895474421765,4.0
TCK-03555,CLI-075,2026-06-12,chat,cobranca,alta,"2,18",8.558092819198318,5.0
TCK-03556,CLI-081,2026-06-12,telefone,duvida_de_uso,media,"3,83",8.453233060673623,4.0
TCK-03557,CLI-127,2026-06-12,email,bug,alta,"5,73",13.264274540544825,
TCK-03558,CLI-063,2026-06-12,email,elogio,baixa,"3,38",8.168211767969881,4.0
TCK-03559,CLI-031,2026-06-12,telefone,cobranca,baixa,"1,00",5.904941605515449,
TCK-03560,CLI-085,2026-06-12,telefone,duvida_de_uso,critica,"2,73",8.870715934978719,5.0
TCK-03561,CLI-013,2026-06-12,telefone,cobranca,baixa,,11.61470990051031,4.0
TCK-03562,CLI-031,2026-06-12,email,duvida_de_uso,critica,"2,22",7.117474059383424,
TCK-03563,CLI-076,2026-06-12,email,duvida_de_uso,media,"4,58",6.807403413826346,4.0
TCK-03564,CLI-144,2026-06-12,email,bug,critica,"0,28",2.86644015042201,5.0
TCK-03565,CLI-141,2026-06-12,email,bug,media,"3,36",11.395796877108431,5.0
TCK-03566,CLI-047,2026-06-12,telefone,duvida_de_uso,alta,"8,17",17.217987284112528,3.0
TCK-03567,CLI-076,2026-06-12,email,duvida_de_uso,alta,"7,06",12.82402222449081,4.0
TCK-03568,CLI-028,2026-06-12,chat,cobranca,media,"2,42",8.038432638379541,4.0
TCK-03569,CLI-136,2026-06-12,telefone,duvida_de_uso,media,"3,80",10.625523764782193,5.0
TCK-03570,CLI-045,2026-06-12,telefone,duvida_de_uso,baixa,"5,05",11.004115432778187,3.0
TCK-03571,CLI-144,2026-06-12,chat,cobranca,baixa,,4.294278555289731,5.0
TCK-03572,CLI-152,2026-06-12,telefone,elogio,critica,"6,67",13.742719055358071,4.0
TCK-03573,CLI-125,2026-06-12,email,bug,baixa,"9,05",20.06754840893045,3.0
TCK-03574,CLI-060,2026-06-12,email,elogio,alta,"3,35",9.108034942674609,3.0
TCK-03575,CLI-172,2026-06-13,email,cobranca,media,"4,04",8.51989357324439,5.0
TCK-03576,CLI-124,2026-06-13,telefone,bug,media,"5,79",13.399608281456308,5.0
TCK-03577,CLI-117,2026-06-13,telefone,bug,critica,,5.591789820686083,4.0
TCK-03578,CLI-155,2026-06-13,email,bug,baixa,,21.821193559128794,3.0
TCK-03579,CLI-159,2026-06-13,email,cobranca,media,"11,81",25.606518591465345,2.0
TCK-03580,CLI-014,2026-06-13,email,duvida_de_uso,media,"5,35",12.443248529909562,
TCK-03581,CLI-159,2026-06-13,email,duvida_de_uso,baixa,"9,73",20.627394500718342,3.0
TCK-03582,CLI-138,2026-06-13,telefone,cobranca,baixa,"1,37",6.982927548936491,4.0
TCK-03583,CLI-038,2026-06-13,email,bug,alta,"4,47",10.791245885160444,4.0
TCK-03584,CLI-056,2026-06-13,chat,duvida_de_uso,baixa,"0,35",4.76890915640323,4.0
TCK-03585,CLI-136,2026-06-13,chat,cobranca,alta,"1,64",8.16001766159146,4.0
TCK-03586,CLI-039,2026-06-13,email,elogio,media,"2,77",7.257643712324165,4.0
TCK-03587,CLI-082,2026-06-13,email,cobranca,baixa,"2,25",9.522410067714869,5.0
TCK-03588,CLI-125,2026-06-13,telefone,bug,baixa,"1,39",7.534696216597014,4.0
TCK-03589,CLI-118,2026-06-13,chat,bug,baixa,"3,18",9.104933055503231,
TCK-03590,CLI-164,2026-06-13,email,bug,alta,"1,92",5.788183956426737,5.0
TCK-03591,CLI-021,2026-06-13,email,duvida_de_uso,media,"5,31",12.914721738465412,5.0
TCK-03592,CLI-054,2026-06-13,telefone,bug,baixa,"3,53",8.982353270317299,4.0
TCK-03593,CLI-178,2026-06-13,telefone,elogio,media,"4,66",10.202682601841618,4.0
TCK-03594,CLI-103,2026-06-13,telefone,cobranca,media,"2,43",8.175213800468743,5.0
TCK-03595,CLI-045,2026-06-13,chat,duvida_de_uso,media,"2,10",5.24649403079486,4.0
TCK-03596,CLI-053,2026-06-13,telefone,bug,baixa,,26.226458022612114,4.0
TCK-03597,CLI-062,2026-06-14,email,duvida_de_uso,baixa,"4,55",10.706281548879174,4.0
TCK-03598,CLI-100,2026-06-14,chat,duvida_de_uso,media,"5,55",10.948819469319714,
TCK-03599,CLI-052,2026-06-14,email,cobranca,alta,"8,94",20.078522907667548,4.0
TCK-03600,CLI-112,2026-06-14,chat,bug,alta,"0,70",3.917489518262149,4.0
TCK-03601,CLI-081,2026-06-14,telefone,cobranca,baixa,"8,92",21.007813207342497,3.0
TCK-03602,CLI-110,2026-06-14,telefone,bug,baixa,"3,50",8.932864024962115,5.0
TCK-03603,CLI-028,2026-06-14,chat,bug,alta,"1,66",5.383327863308139,4.0
TCK-03604,CLI-113,2026-06-14,chat,elogio,baixa,"0,95",3.3546621501094966,3.0
TCK-03605,CLI-167,2026-06-14,telefone,bug,media,"1,18",5.173627634897168,4.0
TCK-03606,CLI-025,2026-06-14,telefone,bug,media,"5,21",12.436886102329575,5.0
TCK-03607,CLI-059,2026-06-14,chat,duvida_de_uso,baixa,"0,68",5.337336127688287,3.0
TCK-03608,CLI-125,2026-06-14,email,duvida_de_uso,media,"5,36",12.748410384000918,4.0
TCK-03609,CLI-112,2026-06-14,email,bug,baixa,"0,37",6.804502979676181,5.0
TCK-03610,CLI-122,2026-06-14,telefone,bug,media,"1,70",6.753225738902998,5.0
TCK-03611,CLI-101,2026-06-14,chat,bug,baixa,"1,87",4.892927809880644,5.0
TCK-03612,CLI-123,2026-06-14,chat,duvida_de_uso,media,"2,29",5.515191983310094,5.0
TCK-03613,CLI-110,2026-06-14,chat,bug,media,"1,07",5.731507807543006,4.0
TCK-03614,CLI-014,2026-06-15,email,cobranca,baixa,"1,28",3.7805618632072973,5.0
TCK-03615,CLI-136,2026-06-15,email,cobranca,media,,9.042257996149203,5.0
TCK-03616,CLI-081,2026-06-15,telefone,bug,alta,"2,30",8.478183461536203,5.0
TCK-03617,CLI-010,2026-06-15,email,bug,critica,,8.951638715714763,5.0
TCK-03618,CLI-074,2026-06-15,chat,bug,baixa,"3,33",7.690891546793522,3.0
TCK-03619,CLI-079,2026-06-15,chat,bug,baixa,"4,80",13.02413383666239,5.0
TCK-03620,CLI-016,2026-06-15,telefone,bug,media,"2,74",8.40823590690662,5.0
TCK-03621,CLI-180,2026-06-15,email,cobranca,alta,"5,55",12.086288860832154,4.0
TCK-03622,CLI-041,2026-06-15,chat,bug,media,"1,41",5.304638934079703,5.0
TCK-03623,CLI-060,2026-06-15,email,duvida_de_uso,media,"2,21",7.681911097932636,5.0
TCK-03624,CLI-080,2026-06-15,email,cobranca,alta,"2,85",7.116371831412883,4.0
TCK-03625,CLI-150,2026-06-15,email,cobranca,baixa,"7,22",16.453802039226638,4.0
TCK-03626,CLI-134,2026-06-15,email,bug,media,"0,90",6.786808757657189,4.0
TCK-03627,CLI-139,2026-06-15,telefone,bug,media,"0,78",5.8423277094313395,4.0
TCK-03628,CLI-043,2026-06-15,telefone,elogio,media,"10,43",21.89165826410503,4.0
TCK-03629,CLI-153,2026-06-16,email,bug,alta,"1,74",6.481426000985523,5.0
TCK-03630,CLI-150,2026-06-16,telefone,cobranca,media,"3,16",7.877933661594239,5.0
TCK-03631,CLI-084,2026-06-16,chat,cobranca,media,"1,51",4.960036355377827,4.0
TCK-03632,CLI-099,2026-06-16,chat,duvida_de_uso,media,"5,46",10.520967479913342,4.0
TCK-03633,CLI-007,2026-06-16,telefone,bug,baixa,"7,17",16.289338450585344,4.0
TCK-03634,CLI-137,2026-06-16,chat,bug,alta,"0,76",5.394515721522914,3.0
TCK-03635,CLI-173,2026-06-16,email,duvida_de_uso,alta,"3,84",9.809054763169064,4.0
